"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
"1",0.855413492829364,0.759741702725653,0.673656004628641,0.596627232931969,0.528074307380053,0.467377297836017,0.413892063053125,0.366965356352712,0.325949339490564,0.29021461401136,0.259161126495961,0.232226582850091,0.20889227357828,0.188686434633004,0.17118542927503,0.156013131556124,0.142838928112433,0.131374744645001,0.121371461602655,0.112615024169194,0.104922486108444,0.098138163521403,0.0921300181820285,0.0867863433232553,0.0820127881361952,0.0777297301999254,0.0738699862893896,0.0703768399675165,0.067202357512885,0.0643059606807472,0.0616532243831876,0.0592148686844018,0.0569659168444073,0.0548849940062073,0.052953744160389,0.0511563460104159,0.0494791111636368,0.047910150612935,0.0464390977210647,0.0450568778714587
"2",0.850444436852799,0.75513240150181,0.669469759813293,0.592872203245395,0.524736744273228,0.464432633073022,0.41131010037432,0.364713253669555,0.323993540317123,0.288522169833699,0.257700606825969,0.230968677233306,0.207810153016537,0.187755924275443,0.170385036309266,0.155323966587473,0.14224455298877,0.130860974201334,0.12092614129414,0.112227800332005,0.10458458090351,0.0978421626448719,0.0918696762298852,0.0865564092513345,0.0818088514809645,0.0775480875116299,0.073707526462176,0.0702309467224228,0.0670708271047604,0.0641869328821217,0.0615451248868531,0.0591163612173552,0.0568758634670964,0.0548024222611408,0.0528778199193207,0.0510863510413382,0.0494144245935161,0.0478502335979655,0.046383480753358,0.0450051502506974
"3",0.845480837763901,0.750539467700699,0.665303292261742,0.589137709852333,0.521419229346125,0.461506873044299,0.4087455530868,0.362476915864682,0.322051813127496,0.286842140919143,0.256250933171769,0.229720167490013,0.206736114355922,0.186832324327954,0.169590523323328,0.154639785513141,0.141654389951656,0.130350756407309,0.120483813952513,0.111843097011117,0.104248799106062,0.0975479524758347,0.0916108468852812,0.0863277556549559,0.0816060016570423,0.0773673700965248,0.0735458570127276,0.0700857310652027,0.0669398797960289,0.0640684088368071,0.0614374623273659,0.0590182342457384,0.0567861427457655,0.0547201424772367,0.0528021528920088,0.051016583502333,0.0493499398246624,0.0477904962444147,0.0463280242469778,0.0449535663770178
"4",0.840523977001152,0.745963322724725,0.661156759510504,0.585423793156878,0.518121742237813,0.458599964158953,0.406198349955423,0.360256263694219,0.320124076890631,0.285174448490703,0.254812031555463,0.228480985919755,0.2056700968842,0.185915581232895,0.168801843708096,0.15396054822707,0.14106840481453,0.129844062349014,0.120044455279358,0.11146089389157,0.10391512379946,0.0972555189693372,0.0913535185111794,0.0861003729035428,0.0814042306975462,0.0771875713620033,0.0733849724805212,0.0699411884662,0.0668095118216827,0.0639503854077427,0.061330234083563,0.0589204855726568,0.0566967528329699,0.0546381530954533,0.0527267417580035,0.0509470422708776,0.0492856558992427,0.0477309377319309,0.0462727274967341,0.0449021256420393
"5",0.835575040037666,0.741404363430162,0.657030308986284,0.581730488459175,0.514844259771471,0.455711851245405,0.403668418903255,0.358051217540544,0.31821025050455,0.283519013894245,0.253383828240308,0.227251065128244,0.204612040222863,0.185005641768217,0.168018951175103,0.153286214918767,0.140486563656042,0.129340863345571,0.119608041177624,0.11108117083006,0.10358353821178,0.0969648482013398,0.0910976795708337,0.0858742514492185,0.0812035307034795,0.0770086847709919,0.0732248674503502,0.0697973144326802,0.0666797194467715,0.0638328594823371,0.0612234375542119,0.0588231130174679,0.0566076918945401,0.054556452567613,0.0526515852057685,0.0508777262317814,0.0492215718654744,0.0476715572451707,0.0462175898015963,0.0448508274408467
"6",0.830635125197209,0.736862963528313,0.652924078436984,0.578057826138553,0.51158675604851,0.452842477605887,0.401155687045435,0.355861697434074,0.316310252810448,0.281875758607398,0.251966249736014,0.22603033803014,0.203561884328171,0.18410245304735,0.167241799755698,0.152616746072057,0.139908832818613,0.128841130947665,0.119174547750204,0.110703907853629,0.103254025714655,0.0966759263677071,0.0908433186269256,0.0856493818260804,0.081003893843126,0.0768307038414503,0.0730655365519149,0.069654104508498,0.0665504989661358,0.0637158279722522,0.0611170701578371,0.0587261144156426,0.0565189581094686,0.054475039356313,0.052576681932609,0.0508086342771296,0.0491576867775793,0.0476123539737613,0.046162610464663,0.0447996711719671
"7",0.825705251450432,0.732339474885613,0.648838196340316,0.574405831829276,0.508349202539628,0.449991785069403,0.398660080722183,0.353687623074533,0.31442400260644,0.280244604248209,0.250559222803859,0.224818737851702,0.202519569492111,0.183205962519036,0.166470343800176,0.151952102463815,0.139335178906985,0.128344836936051,0.118743951298515,0.110329085158366,0.102926569822115,0.0963887397831993,0.0905904243407052,0.0854257546494788,0.0808053123514503,0.0766536221458785,0.0729069744594218,0.0695115542737699,0.0664218467041404,0.063599287813189,0.0610111293325488,0.0586294876186272,0.0564305496698005,0.0543939119348373,0.0525020306446007,0.0507397653062249,0.049093999695737,0.0475533271122641,0.0461077887931318,0.044748656237345
"8",0.820786365331331,0.727834228731493,0.644772782291429,0.570774526589294,0.505131568172894,0.447159714043218,0.396181525530969,0.3515289138517,0.312551418660961,0.278625472583568,0.249162674461667,0.22361619813334,0.201485036343282,0.182316117967117,0.165704537976869,0.151292245162675,0.13876556878677,0.127851953320083,0.118316228321087,0.109956683108113,0.102601154189435,0.096103274880474,0.0903389854711391,0.0852033606152989,0.0806077785295025,0.0764774333108268,0.0727491758911809,0.0693696593445496,0.0662937590144121,0.0634832359646765,0.0609056125358717,0.0585332304937055,0.0563424647805229,0.0543130687870672,0.0524276300565192,0.0506711182255314,0.0490305096860395,0.0474944758601371,0.0460531240982697,0.0446977820423178
"9",0.815879347091927,0.723347536781931,0.640727947370891,0.567163927062346,0.501933819418989,0.444346203562915,0.393719946357884,0.349385488865658,0.310692419725844,0.277018285537419,0.247776531988599,0.222422652732044,0.200458225847699,0.181432867510262,0.164944337271227,0.150637135527739,0.138199969582985,0.127362452336231,0.117891355512149,0.109586682233171,0.102277762611993,0.0958195182090937,0.0900889908740647,0.084982190499252,0.0804112847438284,0.0763021310164094,0.0725921356092097,0.0692284153725041,0.0661662322795789,0.0633676694098605,0.0608005172445769,0.0584373409238649,0.0562547016594571,0.0542325084073952,0.0523534788917698,0.0506026919486183,0.0489672158204462,0.0474357994216992,0.0459986156953841,0.044647047995593
"10",0.810985016195086,0.718879692285806,0.636703794494245,0.56357404563373,0.49875592037373,0.441551191341076,0.391275267408207,0.347257266946537,0.308846924549064,0.275422965198725,0.246400722929816,0.221238035823718,0.199439079309544,0.180556159601669,0.164189696984856,0.149986735207258,0.137638348678592,0.126876306446601,0.117469309760222,0.109219063229017,0.10195637902413,0.0955374564345397,0.0898404295013517,0.0847622351561705,0.080215823425885,0.0761277089958253,0.0724358484188408,0.0690878180445965,0.066039262911012,0.0632525851552968,0.0606958409545137,0.0583418168076607,0.0561672585371495,0.0541522293006385,0.0522795758823186,0.0505344853961041,0.0489041171767388,0.0473772970060934,0.045944262903793,0.0445964535092238
