"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
"1",97.5455654668969,95.9067596685295,94.4073851073722,93.0323761210718,91.7685422381186,90.6043122695832,89.5295155944624,88.5351949894374,87.6134462387882,86.7572805035492,85.9605060537073,85.2176264925829,84.5237530444999,83.8745288489535,83.266063517943,82.6948764773912,82.1578478364866,81.6521757170106,81.1753391337201,80.7250656513632,80.2993031576999,79.8961951883682,79.5140593211819,79.1513682268666,78.806733022216,78.4788886218208,78.1666808272202,77.8690549287564,77.5850456264722,77.3137681029449,77.0544101036629,76.8062248999927,76.5685250264718,76.3406766984718,76.1220948285994,75.9122385707771,75.7106073301043,75.5167371844525,75.330197670581,75.1505888934389
"2",97.4845596263106,95.8484512882977,94.3527334436897,92.9815366028989,91.7214063349783,90.5606712636539,89.4891252873517,88.4978047207285,87.5788126055094,86.725173784572,85.9307129205853,85.1899507616874,84.49801538715,83.8505659601626,83.2437270251218,82.6740317493731,82.1383727842004,81.6339596367151,81.1582816197138,80.7090755906994,80.2842978108752,79.8820993549051,79.5008045861792,79.1388922830952,78.7949790616761,78.4678047905141,78.1562197370604,77.8591732208521,77.5757035804348,77.3049292873315,77.0460410631079,76.7982948750355,76.5610057024964,76.3335419805609,76.1153206394516,75.9058026691614,75.7044891475995,75.5109176784838,75.3246591919847,75.1453150669906
"3",97.4235581911593,95.7902452967448,94.2982137675763,92.9308362648853,91.6744074522242,90.5171608997995,89.4488573995243,88.460528001947,87.5442836365706,86.6931631615538,85.901007802037,85.1623555276649,84.4723512956193,83.8266702848582,83.2214519469433,82.6532431563383,82.1189490680502,81.6157905351226,81.1412671297837,80.6931249655155,80.269328642574,79.8680367428916,79.4875803863685,79.126444432637,78.7832509730078,78.4567448084688,78.145780652927,77.8493118376208,77.5663803238895,77.2961078580994,77.0376881252404,76.7903797771361,76.553500227824,76.3264201229249,76.1085584020609,75.8993778839106,75.6983813125508,75.5051078115683,75.3191296991586,75.1400496232951
"4",97.3625694752652,95.7321443691422,94.2438270748884,92.8802754057209,91.6275455578783,90.4737809822178,89.408711656191,88.4233645252367,87.5098590166878,86.6612483261634,85.8713904045499,85.1348405158165,84.4467605156965,83.8028415895843,83.1992380701559,82.6325105042168,82.09957651188,81.5976682526219,81.1242955194777,80.6772136451693,80.2543955346849,79.8540072455549,79.4743866252142,79.114024588185,78.7715486772172,78.4457086041752,78.1353635100449,77.8394707203497,77.5570758035797,77.2873037669049,77.0293512461432,76.7824795663671,76.5460085661252,76.3193110924818,76.1018080862786,75.8929641875265,75.6922837998585,75.4993075607766,75.313609171141,75.134792543174
"5",97.3016013217679,95.6741510603724,94.1895743136584,92.8298543013198,91.5808206081967,90.4305313088752,89.3686877793381,88.386313981231,87.4755384300655,86.6294289701412,85.841860435016,85.1074054520314,84.4212427938391,83.779079641587,83.1770851822025,82.6118335996046,82.080254940161,81.579592630183,81.1073666448767,80.6613414995064,80.2394983695401,79.8400107565216,79.4612232065392,79.1016326627545,78.7598720955997,78.434696106382,78.124968243872,77.8296498105337,77.5477899664345,77.2785169655714,77.0210303820486,76.7745942029342,76.5385306811901,76.3122148562563,76.0950696620512,75.8865615525972,75.6861965844998,75.4935169032496,75.3080975870319,75.129543807505
"6",97.2406611358348,95.6162678103261,94.1354563857741,92.7795732055192,91.5342325480127,90.3874116716909,89.3287854878366,88.3493760591178,87.4413215604357,86.5977047853223,85.8124176007461,85.0800500627914,84.3957978771861,83.7553842088163,83.1549930712214,82.5912122497644,82.0609841779898,81.5615635093549,81.0904803625935,80.6455083988548,80.2246370299089,79.8260471698136,79.4480900345241,79.0892685696826,78.7482211497391,78.4237072440963,78.1145947900963,77.8198490498743,77.538522759569,77.2697474060883,77.0127254893371,76.7667236471767,76.5310665369277,76.3051313813812,76.0883430994217,75.8801699517969,75.6801196415287,75.4877358161966,75.3025949259944,75.1243033972223
"7",97.1797559144839,95.5584969489922,94.0814741485896,92.7294323507649,91.4877813110721,90.3444218567186,89.2890044975446,88.3125504467023,87.4072080910929,86.5660754636581,85.7830616094839,85.0527740751793,84.3704255135545,83.7317550599253,83.1329615260446,82.570646262623,82.0417640510875,81.5435807322655,81.073636529771,80.6297142140277,80.2098113989998,79.8121163798499,79.4349870137043,79.0769322226253,78.7365957615055,78.4127419465829,78.1042430846371,77.8100683802803,77.5292741302829,77.26099504061,77.0044365245371,76.7588678595659,76.5236160973668,76.2980606350943,76.0816283685284,75.8737893578854,75.674052946077,75.4819642768965,75.2971011672528,75.1190712933156
"8",97.1188922738318,95.5008407012701,94.0276284164733,92.6794319487603,91.4414668203606,90.3015616443239,89.249344521409,88.2758368304621,87.3731977049331,86.5345406972381,85.7537921694171,85.0255772168895,84.3451254514484,83.708191964276,83.1109903362008,82.5501354467725,82.0225943857979,81.5256441416189,81.0568350040809,80.6139588163182,80.1950213604563,79.7982182814413,79.4219140489709,79.0646235355578,78.7249958530553,78.4018001433622,78.0939130636429,77.8003077438647,77.5200440260597,77.2522598214563,76.9961634443253,76.751026800706,76.5161793266539,76.2910025847406,76.0749254396046,75.8674197437075,75.6679964733527,75.476202262697,75.2916162900942,75.11384747683
"9",97.0580764740265,95.4433011915313,93.973919962296,92.6295721911078,91.3952889884191,90.2588308093558,89.2098052695655,88.2392348956111,87.3392900844865,86.5031001783132,85.7246089891909,84.9984592162296,84.3198974400591,83.6846946919368,83.0890792919134,82.5296796114689,82.003475009087,81.507753580695,81.0400756437228,80.5982420775,80.1802667983579,79.7843527697927,79.4088710455678,79.0523424227727,78.7134213468296,78.3908817642105,78.0836046634909,77.7905670829463,77.5108323945662,77.2435417011104,76.9879062055248,76.7432004313323,76.5087561890533,76.2839571977702,76.068234282979,75.8610610821936,75.6619501986401,75.4704497510143,75.2861402738668,75.1086319288668
"10",96.99731444211,95.3858804479252,93.9203495188538,92.5798532499243,91.3492477176493,90.2162291213166,89.1703864494329,88.2027443261543,87.305484911954,86.4717535993134,85.6955117779206,84.9714198021321,84.2947412292702,83.6612630136864,83.0672281841019,82.5092785666315,81.9844057485424,81.4899088933469,81.0233583074213,80.5825638698251,80.1655475972165,79.7705197404994,79.3958579090907,79.0400887988789,78.7018721655532,78.3799867391577,78.0733178207856,77.7808463400473,77.5016391836521,77.2348406322192,76.9796647651048,76.7353887123111,76.5013466489473,76.2769244417388,76.061554869074,75.8547133463587,75.6559140972996,75.4647067193329,75.2806730979804,75.1034246305819
